Gene_Name,Index
BRP44,1628
BRP44L,1629
BRPF1,1630
BRPF3,1631
BRS3,1632
BRSK1,1633
BRSK2,1634
BRUNOL4,1635
BRUNOL5,1636
BRWD1,1637
BRWD3,1638
BSCL2,1639
BSDC1,1640
BSG,1641
BSN,1642
BSND,1643
BSPH1,1644
BSPRY,1645
BST1,1646
BST2,1647
BSX,1648
BTAF1,1649
BTBD1,1650
BTBD10,1651
BTBD11,1652
BTBD12,1653
BTBD16,1654
BTBD17,1655
BTBD18,1656
BTBD19,1657
BTBD2,1658
BTBD3,1659
BTBD6,1660
BTBD7,1661
BTBD8,1662
BTBD9,1663
BTC,1664
BTD,1665
BTF3,1666
BTF3L4,1667
BTG1,1668
BTG2,1669
BTG3,1670
BTG4,1671
BTK,1672
BTLA,1673
BTN1A1,1674
BTN2A1,1675
BTN2A2,1676
BTN2A3,1677
BTN3A1,1678
BTN3A2,1679
BTN3A3,1680
BTNL2,1681
BTNL3,1682
BTNL8,1683
BTNL9,1684
BTRC,1685
BUB1,1686
BUB1B,1687
BUB3,1688
BUD13,1689
BUD31,1690
BVES,1691
BXDC5,1692
BYSL,1693
BZRAP1,1694
BZW1,1695
BZW2,1696
C10orf10,1697
C10orf104,1698
C10orf105,1699
C10orf107,1700
C10orf108,1701
C10orf11,1702
C10orf111,1703
C10orf112,1704
C10orf113,1705
C10orf114,1706
C10orf116,1707
C10orf118,1708
C10orf119,1709
C10orf12,1710
C10orf120,1711
C10orf122,1712
C10orf128,1713
C10orf129,1714
C10orf131,1715
C10orf137,1716
C10orf140,1717
C10orf141,1718
C10orf18,1719
C10orf2,1720
C10orf25,1721
C10orf26,1722
C10orf27,1723
C10orf28,1724
C10orf32,1725
C10orf35,1726
C10orf46,1727
C10orf47,1728
C10orf53,1729
C10orf54,1730
C10orf55,1731
C10orf57,1732
C10orf58,1733
C10orf62,1734
C10orf67,1735
C10orf68,1736
C10orf71,1737
C10orf72,1738
C10orf76,1739
C10orf78,1740
C10orf79,1741
C10orf81,1742
C10orf82,1743
C10orf84,1744
C10orf85,1745
C10orf88,1746
C10orf90,1747
C10orf91,1748
C10orf93,1749
C10orf95,1750
C10orf96,1751
C10orf99,1752
C11orf1,1753
C11orf10,1754
C11orf16,1755
C11orf17,1756
C11orf2,1757
C11orf20,1758
C11orf21,1759
C11orf24,1760
C11orf30,1761
C11orf31,1762
C11orf34,1763
C11orf35,1764
C11orf40,1765
C11orf41,1766
C11orf42,1767
C11orf45,1768
C11orf46,1769
C11orf48,1770
C11orf49,1771
C11orf51,1772
C11orf52,1773
C11orf53,1774
C11orf54,1775
C11orf55,1776
C11orf57,1777
C11orf58,1778
C11orf59,1779
C11orf61,1780
C11orf63,1781
C11orf65,1782
C11orf66,1783
C11orf67,1784
C11orf68,1785
C11orf70,1786
C11orf71,1787
C11orf72,1788
C11orf73,1789
C11orf74,1790
C11orf75,1791
C11orf80,1792
C11orf82,1793
C11orf84,1794
C11orf85,1795
C11orf86,1796
C11orf87,1797
C11orf88,1798
C11orf89,1799
C11orf9,1800
C11orf92,1801
C11orf93,1802
C11orf94,1803
C11orf95,1804
C12orf10,1805
C12orf11,1806
C12orf12,1807
C12orf23,1808
C12orf24,1809
C12orf26,1810
C12orf28,1811
C12orf29,1812
C12orf30,1813
C12orf32,1814
C12orf34,1815
C12orf35,1816
C12orf36,1817
C12orf39,1818
C12orf4,1819
C12orf40,1820
C12orf41,1821
C12orf42,1822
C12orf43,1823
C12orf44,1824
C12orf45,1825
C12orf48,1826
C12orf49,1827
C12orf5,1828
C12orf50,1829
C12orf51,1830
C12orf52,1831
C12orf53,1832
C12orf54,1833
C12orf55,1834
C12orf56,1835
C12orf57,1836
C12orf59,1837
C12orf60,1838
C12orf61,1839
C12orf63,1840
C12orf65,1841
C12orf66,1842
C12orf67,1843
C12orf68,1844
C12orf69,1845
C12orf70,1846
C12orf71,1847
C12orf73,1848
C12orf74,1849
C12orf75,1850
C12orf76,1851
C12orf77,1852
C13orf1,1853
C13orf16,1854
C13orf18,1855
C13orf23,1856
C13orf26,1857
C13orf27,1858
C13orf28,1859
C13orf31,1860
C13orf33,1861
C13orf34,1862
C13orf35,1863
C13orf36,1864
C13orf39,1865
C14orf1,1866
C14orf101,1867
C14orf102,1868
C14orf104,1869
C14orf105,1870
C14orf106,1871
C14orf109,1872
C14orf115,1873
C14orf118,1874
C14orf119,1875
C14orf126,1876
C14orf129,1877
C14orf133,1878
C14orf135,1879
C14orf142,1880
C14orf143,1881
C14orf145,1882
C14orf148,1883
C14orf149,1884
C14orf153,1885
C14orf159,1886
C14orf166,1887
C14orf166B,1888
C14orf169,1889
C14orf174,1890
C14orf176,1891
C14orf177,1892
C14orf178,1893
C14orf179,1894
C14orf180,1895
C14orf181,1896
C14orf182,1897
C14orf183,1898
C14orf184,1899
C14orf2,1900
C14orf21,1901
C14orf28,1902
C14orf37,1903
C14orf38,1904
C14orf39,1905
C14orf4,1906
C14orf43,1907
C14orf45,1908
C14orf48,1909
C14orf49,1910
C14orf50,1911
C14orf68,1912
C14orf73,1913
C14orf79,1914
C14orf80,1915
C14orf93,1916
C15orf17,1917
C15orf2,1918
C15orf21,1919
C15orf23,1920
C15orf24,1921
C15orf26,1922
C15orf27,1923
C15orf29,1924
C15orf32,1925
C15orf33,1926
C15orf38,1927
C15orf39,1928
C15orf40,1929
C15orf41,1930
C15orf42,1931
C15orf43,1932
C15orf44,1933
C15orf48,1934
C15orf51,1935
C15orf52,1936
C15orf53,1937
C15orf54,1938
C15orf55,1939
C15orf56,1940
C15orf57,1941
C15orf58,1942
C15orf59,1943
C15orf60,1944
C15orf62,1945
C16orf11,1946
C16orf13,1947
C16orf3,1948
C16orf42,1949
C16orf45,1950
C16orf46,1951
C16orf47,1952
C16orf48,1953
C16orf5,1954
C16orf53,1955
C16orf54,1956
C16orf55,1957
C16orf57,1958
C16orf58,1959
C16orf59,1960
C16orf62,1961
C16orf63,1962
C16orf68,1963
C16orf7,1964
C16orf70,1965
C16orf71,1966
C16orf72,1967
C16orf73,1968
C16orf74,1969
C16orf75,1970
C16orf78,1971
C16orf79,1972
C16orf80,1973
C16orf82,1974
C16orf85,1975
C16orf86,1976
C16orf87,1977
C16orf88,1978
C16orf89,1979
C16orf90,1980
C16orf91,1981
C16orf92,1982
C16orf93,1983
C16orf95,1984
C16orf96,1985
C17orf100,1986
C17orf101,1987
C17orf102,1988
C17orf103,1989
C17orf104,1990
C17orf105,1991
C17orf107,1992
C17orf108,1993
C17orf28,1994
C17orf37,1995
C17orf39,1996
C17orf42,1997
C17orf46,1998
C17orf47,1999
C17orf48,2000
C17orf49,2001
C17orf50,2002
C17orf51,2003
C17orf53,2004
C17orf55,2005
C17orf56,2006
C17orf57,2007
C17orf58,2008
C17orf59,2009
C17orf60,2010
C17orf61,2011
C17orf62,2012
C17orf63,2013
C17orf64,2014
C17orf66,2015
C17orf67,2016
C17orf68,2017
C17orf70,2018
C17orf71,2019
C17orf72,2020
C17orf74,2021
C17orf75,2022
C17orf76,2023
C17orf77,2024
C17orf78,2025
C17orf79,2026
C17orf80,2027
C17orf81,2028
C17orf82,2029
C17orf85,2030
C17orf87,2031
C17orf90,2032
C17orf95,2033
C17orf97,2034
C17orf98,2035
C17orf99,2036
C18orf1,2037
C18orf10,2038
C18orf19,2039
C18orf21,2040
C18orf22,2041
C18orf25,2042
C18orf26,2043
C18orf32,2044
C18orf34,2045
C18orf42,2046
C18orf45,2047
C18orf54,2048
C18orf55,2049
C18orf62,2050
C18orf63,2051
C18orf8,2052
C19ORF75,2053
C19orf10,2054
C19orf12,2055
C19orf18,2056
C19orf2,2057
C19orf21,2058
C19orf25,2059
C19orf26,2060
C19orf28,2061
C19orf29,2062
C19orf33,2063
C19orf34,2064
C19orf35,2065
C19orf38,2066
C19orf39,2067
C19orf40,2068
C19orf41,2069
C19orf42,2070
C19orf43,2071
C19orf44,2072
C19orf45,2073
C19orf46,2074
C19orf47,2075
C19orf48,2076
C19orf51,2077
C19orf53,2078
C19orf54,2079
C19orf55,2080
C19orf57,2081
C19orf59,2082
C19orf6,2083
C19orf61,2084
C19orf62,2085
C19orf63,2086
C19orf66,2087
C19orf69,2088
C19orf70,2089
C19orf71,2090
C19orf73,2091
C19orf75,2092
C19orf76,2093
C19orf77,2094
C1D,2095
C1GALT1,2096
C1GALT1C1,2097
C1QA,2098
C1QB,2099
C1QBP,2100
C1QC,2101
C1QL1,2102
C1QL2,2103
C1QL3,2104
C1QL4,2105
C1QTNF1,2106
C1QTNF2,2107
C1QTNF3,2108
C1QTNF4,2109
C1QTNF5,2110
C1QTNF6,2111
C1QTNF7,2112
C1QTNF9,2113
C1QTNF9B,2114
C1QTNF9B-AS1,2115
C1R,2116
C1RL,2117
C1S,2118
C1orf100,2119
C1orf101,2120
C1orf103,2121
C1orf104,2122
C1orf105,2123
C1orf106,2124
C1orf107,2125
C1orf109,2126
C1orf110,2127
C1orf111,2128
C1orf112,2129
C1orf113,2130
C1orf114,2131
C1orf115,2132
C1orf116,2133
C1orf122,2134
C1orf123,2135
C1orf124,2136
C1orf125,2137
C1orf127,2138
C1orf128,2139
C1orf129,2140
C1orf130,2141
C1orf131,2142
C1orf135,2143
C1orf14,2144
C1orf141,2145
C1orf144,2146
C1orf146,2147
C1orf150,2148
C1orf156,2149
C1orf157,2150
C1orf158,2151
C1orf159,2152
C1orf161,2153
C1orf162,2154
C1orf163,2155
C1orf167,2156
C1orf168,2157
C1orf170,2158
C1orf172,2159
C1orf173,2160
C1orf174,2161
C1orf175,2162
C1orf177,2163
C1orf182,2164
C1orf183,2165
C1orf185,2166
C1orf186,2167
C1orf187,2168
C1orf189,2169
C1orf190,2170
C1orf192,2171
C1orf194,2172
C1orf198,2173
C1orf2,2174
C1orf200,2175
C1orf201,2176
C1orf204,2177
C1orf21,2178
C1orf210,2179
C1orf212,2180
C1orf216,2181
C1orf220,2182
C1orf222,2183
C1orf226,2184
C1orf227,2185
C1orf228,2186
C1orf25,2187
C1orf26,2188
C1orf27,2189
C1orf31,2190
C1orf35,2191
C1orf38,2192
C1orf43,2193
C1orf49,2194
C1orf50,2195
C1orf51,2196
C1orf52,2197
C1orf53,2198
C1orf54,2199
C1orf55,2200
C1orf56,2201
C1orf57,2202
C1orf58,2203
C1orf59,2204
C1orf61,2205
C1orf63,2206
C1orf64,2207
C1orf65,2208
C1orf66,2209
C1orf69,2210
C1orf71,2211
C1orf74,2212
C1orf77,2213
C1orf83,2214
C1orf85,2215
C1orf86,2216
C1orf87,2217
C1orf88,2218
C1orf89,2219
C1orf9,2220
C1orf92,2221
C1orf93,2222
C1orf94,2223
C1orf95,2224
C1orf96,2225
C2,2226
C20orf103,2227
C20orf106,2228
C20orf107,2229
C20orf11,2230
C20orf111,2231
C20orf112,2232
C20orf114,2233
C20orf117,2234
C20orf118,2235
C20orf12,2236
C20orf123,2237
C20orf132,2238
C20orf135,2239
C20orf141,2240
C20orf151,2241
C20orf152,2242
C20orf160,2243
C20orf165,2244
C20orf166,2245
C20orf166-AS1,2246
C20orf173,2247
C20orf177,2248
C20orf185,2249
C20orf186,2250
C20orf191,2251
C20orf194,2252
C20orf195,2253
C20orf196,2254
C20orf197,2255
C20orf20,2256
C20orf200,2257
C20orf202,2258
C20orf24,2259
C20orf26,2260
C20orf27,2261
C20orf29,2262
C20orf3,2263
C20orf30,2264
C20orf39,2265
C20orf4,2266
C20orf43,2267
C20orf46,2268
C20orf54,2269
C20orf7,2270
C20orf70,2271
C20orf71,2272
C20orf72,2273
C20orf79,2274
C20orf85,2275
C20orf94,2276
C20orf96,2277
C21orf119,2278
C21orf128,2279
C21orf2,2280
C21orf29,2281
C21orf33,2282
C21orf34,2283
C21orf37,2284
C21orf45,2285
C21orf56,2286
C21orf57,2287
C21orf58,2288
C21orf59,2289
C21orf62,2290
C21orf63,2291
C21orf66,2292
C21orf67,2293
C21orf7,2294
C21orf70,2295
C21orf88,2296
C21orf91,2297
C22orf13,2298
C22orf23,2299
C22orf24,2300
C22orf25,2301
C22orf26,2302
C22orf28,2303
C22orf29,2304
C22orf31,2305
C22orf32,2306
C22orf33,2307
C22orf34,2308
C22orf36,2309
C22orf39,2310
C22orf40,2311
C22orf42,2312
C22orf43,2313
C22orf46,2314
C22orf9,2315
C2CD2,2316
C2CD2L,2317
C2CD3,2318
C2CD4A,2319
C2CD4C,2320
C2CD4D,2321
C2orf15,2322
C2orf16,2323
C2orf18,2324
C2orf21,2325
C2orf24,2326
C2orf27A,2327
C2orf28,2328
C2orf29,2329
C2orf3,2330
C2orf34,2331
C2orf39,2332
C2orf40,2333
C2orf42,2334
C2orf43,2335
C2orf44,2336
C2orf47,2337
C2orf48,2338
C2orf49,2339
C2orf50,2340
C2orf51,2341
C2orf52,2342
C2orf53,2343
C2orf54,2344
C2orf55,2345
C2orf56,2346
C2orf57,2347
C2orf60,2348
C2orf61,2349
C2orf62,2350
C2orf63,2351
C2orf65,2352
C2orf66,2353
C2orf67,2354
C2orf68,2355
C2orf69,2356
C2orf7,2357
C2orf70,2358
C2orf71,2359
C2orf73,2360
C2orf74,2361
C2orf76,2362
C2orf77,2363
C2orf78,2364
C2orf79,2365
C2orf80,2366
C2orf81,2367
C2orf82,2368
C2orf83,2369
C2orf84,2370
C2orf85,2371
C2orf86,2372
C2orf88,2373
C2orf89,2374
C2orf90,2375
C3,2376
C3AR1,2377
C3P1,2378
C3orf1,2379
C3orf14,2380
C3orf15,2381
C3orf17,2382
C3orf18,2383
C3orf19,2384
C3orf20,2385
C3orf21,2386
C3orf22,2387
C3orf23,2388
C3orf24,2389
C3orf25,2390
C3orf26,2391
C3orf27,2392
C3orf30,2393
C3orf31,2394
C3orf32,2395
C3orf33,2396
C3orf34,2397
C3orf35,2398
C3orf36,2399
C3orf37,2400
C3orf38,2401
C3orf39,2402
C3orf43,2403
C3orf44,2404
C3orf45,2405
C3orf49,2406
C3orf52,2407
C3orf54,2408
C3orf55,2409
C3orf56,2410
C3orf58,2411
C3orf59,2412
C3orf62,2413
C3orf63,2414
C3orf64,2415
C3orf65,2416
C3orf67,2417
C3orf70,2418
C3orf71,2419
C3orf72,2420
C3orf74,2421
C3orf75,2422
C3orf77,2423
C3orf78,2424
C3orf79,2425
C4A,2426
C4B,2427
C4BPA,2428
C4BPB,2429
C4ORF50,2430
C4orf14,2431
C4orf17,2432
C4orf18,2433
C4orf19,2434
C4orf21,2435
C4orf22,2436
C4orf23,2437
C4orf26,2438
C4orf27,2439
C4orf29,2440
C4orf3,2441
C4orf31,2442
C4orf32,2443
C4orf33,2444
C4orf34,2445
C4orf35,2446
C4orf36,2447
C4orf37,2448
C4orf39,2449
C4orf40,2450
C4orf41,2451
C4orf42,2452
C4orf43,2453
C4orf44,2454
C4orf45,2455
C4orf46,2456
C4orf47,2457
C4orf49,2458
C4orf50,2459
C4orf51,2460
C4orf52,2461
C4orf6,2462
C4orf7,2463
C5,2464
C5AR1,2465
C5orf13,2466
C5orf15,2467
C5orf20,2468
C5orf22,2469
C5orf23,2470
C5orf24,2471
C5orf25,2472
C5orf28,2473
C5orf30,2474
C5orf32,2475
C5orf33,2476
C5orf34,2477
C5orf35,2478
C5orf36,2479
C5orf38,2480
C5orf39,2481
C5orf4,2482
C5orf40,2483
C5orf41,2484
C5orf42,2485
C5orf43,2486
C5orf44,2487
C5orf45,2488
C5orf46,2489
C5orf47,2490
C5orf48,2491
C5orf49,2492
C5orf51,2493
C5orf52,2494
C5orf53,2495
C5orf54,2496
C5orf55,2497
C5orf56,2498
C5orf58,2499
C5orf60,2500
C5orf62,2501
C5orf63,2502
C6,2503
C6orf1,2504
C6orf10,2505
C6orf100,2506
C6orf103,2507
C6orf105,2508
C6orf106,2509
C6orf108,2510
C6orf114,2511
C6orf115,2512
C6orf118,2513
C6orf120,2514
C6orf123,2515
C6orf125,2516
C6orf127,2517
C6orf129,2518
C6orf130,2519
C6orf132,2520
C6orf134,2521
C6orf136,2522
C6orf138,2523
C6orf141,2524
C6orf142,2525
C6orf145,2526
C6orf146,2527
C6orf15,2528
C6orf150,2529
C6orf153,2530
C6orf154,2531
C6orf162,2532
C6orf163,2533
C6orf165,2534
C6orf167,2535
C6orf168,2536
C6orf170,2537
C6orf174,2538
C6orf182,2539
C6orf186,2540
C6orf191,2541
C6orf192,2542
C6orf195,2543
C6orf201,2544
C6orf203,2545
C6orf204,2546
C6orf211,2547
C6orf221,2548
C6orf222,2549
C6orf223,2550
C6orf226,2551
C6orf227,2552
C6orf228,2553
C6orf25,2554
C6orf26,2555
C6orf27,2556
C6orf47,2557
C6orf48,2558
C6orf52,2559
C6orf57,2560
C6orf58,2561
C6orf62,2562
C6orf64,2563
C6orf70,2564
C6orf72,2565
C6orf81,2566
C6orf89,2567
C6orf97,2568
C7,2569
C7ORF70,2570
C7orf10,2571
C7orf11,2572
C7orf16,2573
C7orf23,2574
C7orf25,2575
C7orf26,2576
C7orf27,2577
C7orf28A,2578
C7orf28B,2579
C7orf29,2580
C7orf30,2581
C7orf31,2582
C7orf33,2583
C7orf34,2584
C7orf36,2585
C7orf38,2586
C7orf41,2587
C7orf42,2588
C7orf43,2589
C7orf44,2590
C7orf45,2591
C7orf46,2592
C7orf47,2593
C7orf49,2594
C7orf50,2595
C7orf51,2596
C7orf52,2597
C7orf53,2598
C7orf57,2599
C7orf58,2600
C7orf59,2601
C7orf60,2602
C7orf61,2603
C7orf62,2604
C7orf63,2605
C7orf64,2606
C7orf65,2607
C7orf66,2608
C7orf69,2609
C7orf70,2610
C7orf71,2611
C7orf72,2612
C8A,2613
C8B,2614
C8G,2615
C8orf12,2616
C8orf17,2617
C8orf22,2618
C8orf31,2619
C8orf33,2620
C8orf34,2621
C8orf37,2622
C8orf38,2623
C8orf4,2624
C8orf40,2625
C8orf41,2626
C8orf42,2627
C8orf44,2628
C8orf45,2629
C8orf46,2630
C8orf47,2631
C8orf48,2632
C8orf49,2633
C8orf55,2634
C8orf58,2635
C8orf59,2636
C8orf73,2637
C8orf74,2638
C8orf76,2639
C8orf79,2640
C8orf80,2641
C8orf83,2642
C8orf84,2643
C8orf85,2644
C8orf86,2645
C9,2646
C9orf100,2647
C9orf102,2648
C9orf103,2649
C9orf106,2650
C9orf11,2651
C9orf114,2652
C9orf116,2653
C9orf117,2654
C9orf119,2655
C9orf125,2656
C9orf128,2657
C9orf129,2658
C9orf131,2659
C9orf135,2660
C9orf139,2661
C9orf140,2662
C9orf141,2663
C9orf142,2664
C9orf150,2665
C9orf152,2666
C9orf153,2667
C9orf156,2668
C9orf163,2669
C9orf167,2670
C9orf169,2671
C9orf170,2672
C9orf171,2673
C9orf172,2674
C9orf173,2675
C9orf174,2676
C9orf21,2677
C9orf23,2678
C9orf24,2679
C9orf25,2680
C9orf3,2681
C9orf30,2682
C9orf37,2683
C9orf4,2684
C9orf41,2685
C9orf43,2686
C9orf46,2687
C9orf47,2688
C9orf5,2689
C9orf50,2690
C9orf51,2691
C9orf57,2692
C9orf6,2693
C9orf64,2694
C9orf66,2695
C9orf68,2696
C9orf69,2697
C9orf7,2698
C9orf71,2699
C9orf72,2700
C9orf78,2701
C9orf79,2702
C9orf80,2703
C9orf82,2704
C9orf84,2705
C9orf85,2706
C9orf86,2707
C9orf89,2708
C9orf9,2709
C9orf91,2710
C9orf92,2711
C9orf93,2712
C9orf95,2713
C9orf96,2714
C9orf98,2715
CA1,2716
CA10,2717
CA11,2718
CA12,2719
CA13,2720
CA14,2721
CA2,2722
CA3,2723
CA4,2724
CA5A,2725
CA5B,2726
CA6,2727
CA7,2728
CA8,2729
CA9,2730
CAB39,2731
CAB39L,2732
CABC1,2733
CABIN1,2734
CABLES1,2735
CABLES2,2736
CABP1,2737
CABP2,2738
CABP4,2739
CABP5,2740
CABS1,2741
CABYR,2742
CACFD1,2743
CACHD1,2744
CACNA1A,2745
CACNA1B,2746
CACNA1C,2747
CACNA1D,2748
CACNA1E,2749
CACNA1F,2750
CACNA1G,2751
CACNA1H,2752
CACNA1I,2753
CACNA1S,2754
CACNA2D1,2755
CACNA2D2,2756
CACNA2D3,2757
CACNA2D4,2758
CACNB1,2759
CACNB2,2760
CACNB3,2761
CACNB4,2762
CACNG1,2763
CACNG2,2764
CACNG3,2765
CACNG4,2766
CACNG5,2767
CACNG6,2768
CACNG7,2769
CACNG8,2770
CACTIN,2771
CACUL1,2772
CACYBP,2773
CAD,2774
CADM1,2775
CADM2,2776
CADM3,2777
CADM4,2778
CADPS,2779
CADPS2,2780
CAGE1,2781
CALB1,2782
CALB2,2783
CALCA,2784
CALCB,2785
CALCOCO1,2786
CALCOCO2,2787
CALCR,2788
CALCRL,2789
CALD1,2790
CALHM1,2791
CALHM2,2792
CALHM3,2793
CALM1,2794
CALM2,2795
CALM3,2796
CALML3,2797
CALML4,2798
CALML5,2799
CALML6,2800
CALN1,2801
CALR,2802
CALR3,2803
CALU,2804
CALY,2805
CAMK1,2806
CAMK1D,2807
CAMK1G,2808
CAMK2A,2809
CAMK2B,2810
CAMK2D,2811
CAMK2G,2812
CAMK2N1,2813
CAMK4,2814
CAMKK1,2815
CAMKK2,2816
CAMKMT,2817
CAMKV,2818
CAMLG,2819
CAMP,2820
CAMSAP1,2821
CAMSAP1L1,2822
CAMSAP2,2823
CAMSAP3,2824
CAMTA1,2825
CAMTA2,2826
CAND1,2827
CAND2,2828
CANT1,2829
CANX,2830
CAP1,2831
CAP2,2832
CAPG,2833
CAPN1,2834
CAPN10,2835
CAPN11,2836
CAPN12,2837
CAPN13,2838
CAPN14,2839
CAPN2,2840
CAPN3,2841
CAPN5,2842
CAPN6,2843
CAPN7,2844
CAPN8,2845
CAPN9,2846
CAPNS1,2847
CAPNS2,2848
CAPRIN1,2849
CAPRIN2,2850
CAPS,2851
CAPS2,2852
CAPSL,2853
CAPZA1,2854
CAPZA2,2855
CAPZA3,2856
CAPZB,2857
CARD10,2858
CARD11,2859
CARD14,2860
CARD16,2861
CARD17,2862
CARD18,2863
CARD6,2864
CARD8,2865
CARD9,2866
CARHSP1,2867
CARKD,2868
CARM1,2869
CARNS1,2870
CARS,2871
CARS2,2872
CARTPT,2873
CASC1,2874
CASC3,2875
CASC4,2876
CASC5,2877
CASD1,2878
CASK,2879
CASKIN1,2880
CASKIN2,2881
CASP1,2882
CASP10,2883
CASP14,2884
CASP2,2885
CASP3,2886
CASP4,2887
CASP5,2888
CASP6,2889
CASP7,2890
CASP8,2891
CASP8AP2,2892
CASP9,2893
CASQ1,2894
CASQ2,2895
CASR,2896
CASS4,2897
CAST,2898
CASZ1,2899
CAT,2900
CATSPER1,2901
CATSPER2,2902
CATSPER3,2903
CATSPER4,2904
CATSPERB,2905
CATSPERD,2906
CATSPERG,2907
CAV1,2908
CAV2,2909
CAV3,2910
CBARA1,2911
CBFA2T2,2912
CBFA2T3,2913
CBFB,2914
CBL,2915
CBLB,2916
CBLC,2917
CBLL1,2918
CBLN1,2919
CBLN2,2920
CBLN3,2921
CBLN4,2922
CBR1,2923
CBR3,2924
CBR4,2925
CBS,2926
CBWD1,2927
CBWD2,2928
CBWD3,2929
CBWD5,2930
CBWD6,2931
CBX1,2932
CBX2,2933
CBX3,2934
CBX4,2935
CBX5,2936
CBX6,2937
CBX7,2938
CBX8,2939
CBY1,2940
CC2D1A,2941
CC2D1B,2942
CC2D2A,2943
CC2D2B,2944
CCAR1,2945
CCBE1,2946
CCBL1,2947
CCBL2,2948
CCBP2,2949
CCDC101,2950
CCDC102A,2951
CCDC102B,2952
CCDC103,2953
CCDC104,2954
CCDC105,2955
CCDC106,2956
CCDC107,2957
CCDC108,2958
CCDC109A,2959
CCDC109B,2960
CCDC11,2961
CCDC110,2962
CCDC111,2963
CCDC112,2964
CCDC113,2965
CCDC114,2966
CCDC115,2967
CCDC116,2968
CCDC117,2969
CCDC12,2970
CCDC120,2971
CCDC121,2972
CCDC122,2973
CCDC123,2974
CCDC124,2975
CCDC125,2976
CCDC126,2977
CCDC127,2978
CCDC129,2979
CCDC13,2980
CCDC130,2981
CCDC132,2982
CCDC134,2983
CCDC135,2984
CCDC136,2985
CCDC137,2986
CCDC138,2987
CCDC14,2988
CCDC140,2989
CCDC141,2990
CCDC142,2991
CCDC144A,2992
CCDC144B,2993
CCDC144C,2994
CCDC144NL,2995
CCDC146,2996
CCDC147,2997
CCDC148,2998
CCDC149,2999
CCDC15,3000
CCDC150,3001
CCDC151,3002
CCDC152,3003
CCDC153,3004
CCDC154,3005
CCDC155,3006
CCDC157,3007
CCDC158,3008
CCDC159,3009
CCDC160,3010
CCDC163P,3011
CCDC164,3012
CCDC167,3013
CCDC168,3014
CCDC169,3015
CCDC17,3016
CCDC170,3017
CCDC171,3018
CCDC172,3019
CCDC173,3020
CCDC18,3021
CCDC19,3022
CCDC21,3023
CCDC22,3024
CCDC23,3025
CCDC24,3026
CCDC25,3027
CCDC27,3028
CCDC28A,3029
CCDC28B,3030
CCDC3,3031
CCDC30,3032
CCDC33,3033
CCDC34,3034
CCDC36,3035
CCDC37,3036
CCDC38,3037
CCDC39,3038
CCDC40,3039
CCDC41,3040
CCDC42,3041
CCDC42B,3042
CCDC43,3043
CCDC45,3044
CCDC46,3045
CCDC47,3046
CCDC48,3047
CCDC50,3048
CCDC51,3049
CCDC52,3050
CCDC53,3051
CCDC54,3052
CCDC55,3053
CCDC57,3054
CCDC58,3055
CCDC59,3056
CCDC6,3057
CCDC60,3058
CCDC61,3059
CCDC62,3060
CCDC63,3061
CCDC64,3062
CCDC64B,3063
CCDC65,3064
CCDC66,3065
CCDC67,3066
CCDC68,3067
CCDC69,3068
CCDC7,3069
CCDC70,3070
CCDC71,3071
CCDC73,3072
CCDC74A,3073
CCDC74B,3074
CCDC75,3075
CCDC76,3076
CCDC77,3077
CCDC78,3078
CCDC79,3079
CCDC8,3080
CCDC80,3081
CCDC81,3082
CCDC82,3083
CCDC83,3084
CCDC84,3085
CCDC85A,3086
CCDC86,3087
CCDC87,3088
CCDC88A,3089
CCDC88B,3090
CCDC88C,3091
CCDC89,3092
CCDC9,3093
CCDC90A,3094
CCDC90B,3095
CCDC91,3096
CCDC92,3097
CCDC93,3098
CCDC94,3099
CCDC96,3100
CCDC97,3101
CCDC99,3102
CCER1,3103
CCHCR1,3104
CCIN,3105
CCK,3106
CCKAR,3107
CCKBR,3108
CCL1,3109
CCL11,3110
CCL13,3111
CCL14,3112
CCL14-CCL15,3113
CCL15,3114
CCL16,3115
CCL17,3116
CCL18,3117
CCL19,3118
CCL2,3119
CCL20,3120
CCL21,3121
CCL22,3122
CCL23,3123
CCL24,3124
CCL25,3125
CCL26,3126
CCL27,3127
CCL28,3128
CCL3,3129
CCL3L1,3130
CCL4,3131
CCL4L2,3132
CCL5,3133
CCL7,3134
CCL8,3135
CCM2,3136
CCNA1,3137
CCNA2,3138
CCNB1,3139
CCNB1IP1,3140
CCNB2,3141
CCNB3,3142
CCNC,3143
CCND1,3144
CCND2,3145
CCND3,3146
CCNDBP1,3147
CCNE1,3148
CCNE2,3149
CCNF,3150
CCNG1,3151
CCNG2,3152
CCNH,3153
CCNI,3154
CCNI2,3155
CCNJ,3156
CCNJL,3157
CCNK,3158
CCNL1,3159
CCNL2,3160
CCNO,3161
CCNT1,3162
CCNT2,3163
CCNY,3164
CCNYL1,3165
CCNYL2,3166
CCP110,3167
CCPG1,3168
CCR1,3169
CCR10,3170
CCR2,3171
CCR3,3172
CCR4,3173
CCR5,3174
CCR6,3175
CCR7,3176
CCR8,3177
CCR9,3178
CCRL1,3179
CCRL2,3180
CCRN4L,3181
CCS,3182
CCSAP,3183
CCT2,3184
CCT3,3185
CCT4,3186
CCT5,3187
CCT6A,3188
CCT6B,3189
CCT6P3,3190
CCT7,3191
CCT8,3192
